algo,candidate_id,seed,error,json_path,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,generations,popsize,best_first,best_last,best_impr_abs,best_impr_pct,best_plateau_gen,best_volatility_std,best_n_strict_improvements,len_best,len_mean,len_median,final_mean,final_median,final_std,final_variance,avg_std,avg_variance,best_genome,n_best_genomes
joint,3,606,,results\joint\runs\joint_c3_s606.json,9341.25,916680.2499999987,9166.802499999987,2107.6172392368317,3400,False,None,,,,0.6761864464871316,0.09481935931805335,0.17618789432536114,,,,100,100,,,,,,,,101,101,101,8988.1455,9238.7,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,40,101,,results\joint\runs\joint_c40_s101.json,9438.7,934391.7000000001,9343.917000000001,2780.8601343631744,5500,False,None,,,,0.4683113097773385,0.02385209985590859,0.0757787016486932,,,,100,100,,,,,,,,101,101,101,9270.4565,9374.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,40,202,,results\joint\runs\joint_c40_s202.json,9495.25,936340.7250000001,9363.40725,2758.848778486252,5500,False,None,,,,0.4683113097773385,0.02385209985590859,0.0757787016486932,,,,100,100,,,,,,,,101,101,101,9324.047000000002,9436.375,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,40,303,,results\joint\runs\joint_c40_s303.json,9486.65,935738.3500000003,9357.383500000004,2514.7971227169037,5500,False,None,,,,0.4683113097773385,0.02385209985590859,0.0757787016486932,,,,100,100,,,,,,,,101,101,101,9258.72,9397.7,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,40,404,,results\joint\runs\joint_c40_s404.json,9530.0,938144.6999999988,9381.446999999987,2567.9247057437897,5500,False,None,,,,0.4683113097773385,0.02385209985590859,0.0757787016486932,,,,100,100,,,,,,,,101,101,101,9317.6675,9469.474999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,40,505,,results\joint\runs\joint_c40_s505.json,9474.3,935547.5000000009,9355.47500000001,2821.6949005126953,5500,False,None,,,,0.4683113097773385,0.02385209985590859,0.0757787016486932,,,,100,100,,,,,,,,101,101,101,9283.45,9409.575,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,40,606,,results\joint\runs\joint_c40_s606.json,9480.15,935696.0499999999,9356.9605,2763.001500606537,5500,False,None,,,,0.4683113097773385,0.02385209985590859,0.0757787016486932,,,,100,100,,,,,,,,101,101,101,9286.347000000002,9407.4,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,41,101,,results\joint\runs\joint_c41_s101.json,9262.0,918753.7500000001,9187.5375,1824.8153297901154,3600,False,None,,,,0.6520361798549857,0.04021491116987666,0.19268623702084176,,,,100,100,,,,,,,,101,101,101,9004.200499999999,9155.5,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,41,202,,results\joint\runs\joint_c41_s202.json,9271.1,915751.1,9157.511,1898.0016677379608,3600,False,None,,,,0.6520361798549857,0.04021491116987666,0.19268623702084176,,,,100,100,,,,,,,,101,101,101,9015.464000000002,9183.575,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,41,303,,results\joint\runs\joint_c41_s303.json,9324.4,920510.9249999992,9205.109249999992,1817.5355551242828,3600,False,None,,,,0.6520361798549857,0.04021491116987666,0.19268623702084176,,,,100,100,,,,,,,,101,101,101,9104.664999999999,9249.475,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,41,404,,results\joint\runs\joint_c41_s404.json,9295.55,922540.7250000009,9225.40725000001,1607.5722398757935,3600,False,None,,,,0.6520361798549857,0.04021491116987666,0.19268623702084176,,,,100,100,,,,,,,,101,101,101,9023.3995,9211.175,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,41,505,,results\joint\runs\joint_c41_s505.json,9309.85,920146.5249999989,9201.465249999988,1673.4283213615417,3600,False,None,,,,0.6520361798549857,0.04021491116987666,0.19268623702084176,,,,100,100,,,,,,,,101,101,101,9071.346000000001,9231.25,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,41,606,,results\joint\runs\joint_c41_s606.json,9328.55,914842.8000000009,9148.428000000009,1804.9757916927338,3600,False,None,,,,0.6520361798549857,0.04021491116987666,0.19268623702084176,,,,100,100,,,,,,,,101,101,101,9066.1865,9165.275000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,42,101,,results\joint\runs\joint_c42_s101.json,9245.9,903929.5999999996,9039.295999999997,1118.467853307724,2500,False,None,,,,0.7662161353187553,0.35024150672722054,0.21192351644124263,,,,100,100,,,,,,,,101,101,101,8730.994,8993.525,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,42,202,,results\joint\runs\joint_c42_s202.json,9241.75,907980.3749999998,9079.803749999997,1122.0250935554504,2500,False,None,,,,0.7662161353187553,0.35024150672722054,0.21192351644124263,,,,100,100,,,,,,,,101,101,101,8784.203000000001,9019.525,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,42,303,,results\joint\runs\joint_c42_s303.json,9207.9,906806.0250000011,9068.060250000011,1229.9747052192688,2500,False,None,,,,0.7662161353187553,0.35024150672722054,0.21192351644124263,,,,100,100,,,,,,,,101,101,101,8854.2755,9054.6,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,42,404,,results\joint\runs\joint_c42_s404.json,9264.05,905398.8250000007,9053.988250000006,1161.8241097927094,2500,False,None,,,,0.7662161353187553,0.35024150672722054,0.21192351644124263,,,,100,100,,,,,,,,101,101,101,8799.4445,9073.724999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,42,505,,results\joint\runs\joint_c42_s505.json,9181.8,901416.4499999994,9014.164499999993,1230.5257437229156,2500,False,None,,,,0.7662161353187553,0.35024150672722054,0.21192351644124263,,,,100,100,,,,,,,,101,101,101,8775.616999999998,9007.9,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,42,606,,results\joint\runs\joint_c42_s606.json,9202.2,904327.3749999991,9043.273749999991,1190.6166734695435,2500,False,None,,,,0.7662161353187553,0.35024150672722054,0.21192351644124263,,,,100,100,,,,,,,,101,101,101,8863.211000000001,9018.900000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,43,101,,results\joint\runs\joint_c43_s101.json,9475.0,940411.9000000001,9404.119,4041.9752218723297,8900,False,None,,,,0.12547361400750479,0.12367409156701387,0.09397110601886338,,,,100,100,,,,,,,,101,101,101,9039.571500000002,9277.15,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,43,202,,results\joint\runs\joint_c43_s202.json,9468.85,941123.0249999985,9411.230249999986,4102.939196586609,8900,False,None,,,,0.12547361400750479,0.12367409156701387,0.09397110601886338,,,,100,100,,,,,,,,101,101,101,9008.390000000001,9253.224999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,43,303,,results\joint\runs\joint_c43_s303.json,9500.55,942107.899999999,9421.07899999999,4240.951232433319,8900,False,None,,,,0.12547361400750479,0.12367409156701387,0.09397110601886338,,,,100,100,,,,,,,,101,101,101,9055.642500000002,9325.05,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,43,404,,results\joint\runs\joint_c43_s404.json,9508.45,935556.2249999992,9355.562249999992,4235.97224354744,8900,False,None,,,,0.12547361400750479,0.12367409156701387,0.09397110601886338,,,,100,100,,,,,,,,101,101,101,8922.2125,9245.725,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,43,505,,results\joint\runs\joint_c43_s505.json,9511.7,942198.0999999992,9421.980999999992,4038.4447197914124,8900,False,None,,,,0.12547361400750479,0.12367409156701387,0.09397110601886338,,,,100,100,,,,,,,,101,101,101,8937.7405,9277.25,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,43,606,,results\joint\runs\joint_c43_s606.json,9521.25,943990.9000000001,9439.909000000001,4527.611060619354,8900,False,None,,,,0.12547361400750479,0.12367409156701387,0.09397110601886338,,,,100,100,,,,,,,,101,101,101,9050.0825,9328.125,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,44,101,,results\joint\runs\joint_c44_s101.json,9279.1,917146.8500000014,9171.468500000014,2590.9900028705597,5900,False,None,,,,0.4223444896502394,0.44674807999910243,0.1967050084234585,,,,100,100,,,,,,,,101,101,101,8410.368,9014.599999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,44,202,,results\joint\runs\joint_c44_s202.json,9294.5,917966.5499999991,9179.665499999992,2711.197636604309,5900,False,None,,,,0.4223444896502394,0.44674807999910243,0.1967050084234585,,,,100,100,,,,,,,,101,101,101,8330.485499999999,8911.875,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,44,303,,results\joint\runs\joint_c44_s303.json,9341.05,918826.7999999998,9188.267999999998,2897.3420758247375,5900,False,None,,,,0.4223444896502394,0.44674807999910243,0.1967050084234585,,,,100,100,,,,,,,,101,101,101,8520.418000000001,8982.125,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,44,404,,results\joint\runs\joint_c44_s404.json,9356.25,919932.0250000001,9199.32025,2609.96923494339,5900,False,None,,,,0.4223444896502394,0.44674807999910243,0.1967050084234585,,,,100,100,,,,,,,,101,101,101,8372.663499999999,8863.45,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,44,505,,results\joint\runs\joint_c44_s505.json,9268.1,915003.4499999996,9150.034499999996,2939.223484277725,5900,False,None,,,,0.4223444896502394,0.44674807999910243,0.1967050084234585,,,,100,100,,,,,,,,101,101,101,8297.845499999998,8815.425,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,44,606,,results\joint\runs\joint_c44_s606.json,9340.05,918259.8500000013,9182.598500000013,3000.8360347747803,5900,False,None,,,,0.4223444896502394,0.44674807999910243,0.1967050084234585,,,,100,100,,,,,,,,101,101,101,8392.2015,8925.224999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,45,101,,results\joint\runs\joint_c45_s101.json,9430.9,927725.0499999996,9277.250499999996,3096.747380256653,6100,False,None,,,,0.40373403573311484,0.2978975421040456,0.18179062430155857,,,,100,100,,,,,,,,101,101,101,8540.9135,9004.8,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,45,202,,results\joint\runs\joint_c45_s202.json,9362.65,923698.4750000014,9236.984750000014,3069.1831176280975,6100,False,None,,,,0.40373403573311484,0.2978975421040456,0.18179062430155857,,,,100,100,,,,,,,,101,101,101,8541.428,9059.275000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,45,303,,results\joint\runs\joint_c45_s303.json,9355.0,927134.8249999997,9271.348249999997,2756.5966851711273,6100,False,None,,,,0.40373403573311484,0.2978975421040456,0.18179062430155857,,,,100,100,,,,,,,,101,101,101,8671.5415,9125.05,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,45,404,,results\joint\runs\joint_c45_s404.json,9372.6,926061.1499999984,9260.611499999985,3042.0357327461243,6100,False,None,,,,0.40373403573311484,0.2978975421040456,0.18179062430155857,,,,100,100,,,,,,,,101,101,101,8673.1875,9129.0,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,45,505,,results\joint\runs\joint_c45_s505.json,9362.65,923634.7250000004,9236.347250000004,3009.026670694351,6100,False,None,,,,0.40373403573311484,0.2978975421040456,0.18179062430155857,,,,100,100,,,,,,,,101,101,101,8682.1805,9132.7,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,45,606,,results\joint\runs\joint_c45_s606.json,9347.25,924706.5000000002,9247.065000000002,3042.575744152069,6100,False,None,,,,0.40373403573311484,0.2978975421040456,0.18179062430155857,,,,100,100,,,,,,,,101,101,101,8613.0255,9098.675,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,46,101,,results\joint\runs\joint_c46_s101.json,9544.1,941411.1499999998,9414.111499999997,3748.1361227035522,7300,False,None,,,,0.2874621370517063,0.2817111147707942,0.048802447775221414,,,,100,100,,,,,,,,101,101,101,8872.043500000002,9311.900000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,46,202,,results\joint\runs\joint_c46_s202.json,9559.3,941195.8500000008,9411.958500000008,3643.8611013889313,7300,False,None,,,,0.2874621370517063,0.2817111147707942,0.048802447775221414,,,,100,100,,,,,,,,101,101,101,9011.2915,9430.150000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,46,303,,results\joint\runs\joint_c46_s303.json,9489.2,936473.074999999,9364.73074999999,3681.1245551109314,7300,False,None,,,,0.2874621370517063,0.2817111147707942,0.048802447775221414,,,,100,100,,,,,,,,101,101,101,8888.966,9351.724999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,46,404,,results\joint\runs\joint_c46_s404.json,9533.4,942399.300000001,9423.99300000001,3669.742910861969,7300,False,None,,,,0.2874621370517063,0.2817111147707942,0.048802447775221414,,,,100,100,,,,,,,,101,101,101,8934.6495,9356.325,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
