algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
macro,1108,1102,438.65,43857.575000000084,438.5757500000008,83.002925157547,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,202,438.65,43840.92500000004,438.4092500000004,82.5320999622345,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,303,438.65,43852.02500000008,438.52025000000083,82.80409097671509,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,404,438.65,43837.62499999998,438.3762499999998,83.54894232749939,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,505,438.65,43854.05000000009,438.5405000000009,83.34932374954224,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,606,438.65,43855.325000000084,438.55325000000084,83.63680481910706,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,707,438.65,43846.92500000008,438.46925000000084,83.24886631965637,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,808,438.65,43845.87500000008,438.4587500000008,84.27897787094116,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,909,438.65,43851.27500000009,438.5127500000009,84.12361598014832,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,110,1001,438.65,43858.62500000008,438.5862500000008,83.81711387634277,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,101,438.65,43856.90000000008,438.5690000000008,82.2624089717865,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,1102,438.65,43851.575000000084,438.5157500000008,83.95415210723877,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
